EXT1,EXT2,EXT3,EXT4,EXT5,EXT6,EXT7,EXT8,EXT9,EXT10,EST1,EST2,EST3,EST4,EST5,EST6,EST7,EST8,EST9,EST10,AGR1,AGR2,AGR3,AGR4,AGR5,AGR6,AGR7,AGR8,AGR9,AGR10,CSN1,CSN2,CSN3,CSN4,CSN5,CSN6,CSN7,CSN8,CSN9,CSN10,OPN1,OPN2,OPN3,OPN4,OPN5,OPN6,OPN7,OPN8,OPN9,OPN10,EXT1_E,EXT2_E,EXT3_E,EXT4_E,EXT5_E,EXT6_E,EXT7_E,EXT8_E,EXT9_E,EXT10_E,EST1_E,EST2_E,EST3_E,EST4_E,EST5_E,EST6_E,EST7_E,EST8_E,EST9_E,EST10_E,AGR1_E,AGR2_E,AGR3_E,AGR4_E,AGR5_E,AGR6_E,AGR7_E,AGR8_E,AGR9_E,AGR10_E,CSN1_E,CSN2_E,CSN3_E,CSN4_E,CSN5_E,CSN6_E,CSN7_E,CSN8_E,CSN9_E,CSN10_E,OPN1_E,OPN2_E,OPN3_E,OPN4_E,OPN5_E,OPN6_E,OPN7_E,OPN8_E,OPN9_E,OPN10_E,dateload,screenw,screenh,introelapse,testelapse,endelapse,IPC,country,lat_appx_lots_of_err,long_appx_lots_of_err
1.0,4.0,3.0,3.0,5.0,3.0,3.0,2.0,5.0,2.0,3.0,3.0,4.0,3.0,3.0,1.0,3.0,3.0,2.0,3.0,1.0,5.0,2.0,4.0,1.0,3.0,1.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,2.0,4.0,2.0,3.0,2.0,4.0,3.0,1.0,5.0,1.0,4.0,1.0,4.0,4.0,2.0,4.0,12274.0,3662.0,3165.0,2593.0,3440.0,3713.0,3853.0,5621.0,4829.0,8529.0,6527.0,6736.0,6055.0,9208.0,6998.0,7335.0,2457.0,3981.0,6427.0,9960.0,3829.0,3622.0,4920.0,6897.0,3053.0,14249.0,3321.0,7003.0,2628.0,2729.0,2990.0,9338.0,2104.0,4281.0,4351.0,4568.0,1729.0,5207.0,3231.0,3861.0,5903.0,2277.0,3041.0,4322.0,11087.0,2549.0,12165.0,2949.0,4823.0,2146.0,2016-03-07 15:48:23,1600.0,900.0,3.0,264.0,15,1,GB,53.1544,-0.647
3.0,2.0,3.0,2.0,4.0,3.0,4.0,5.0,1.0,3.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,4.0,3.0,4.0,2.0,4.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,20265.0,7716.0,2347.0,2133.0,3308.0,2250.0,3254.0,2605.0,4460.0,3339.0,2000.0,2752.0,4966.0,2148.0,4536.0,6328.0,2950.0,2662.0,2383.0,2030.0,2930.0,2164.0,4184.0,3876.0,3138.0,2427.0,3997.0,2456.0,2262.0,2794.0,3482.0,5013.0,6980.0,3167.0,3011.0,11014.0,2988.0,3076.0,1866.0,3957.0,2015.0,3793.0,2518.0,5013.0,2131.0,167389.0,2333.0,2948.0,2715.0,1543.0,2016-03-07 15:48:38,768.0,1024.0,316.0,353.0,35,14,US,44.0744,-121.2574
2.0,3.0,2.0,4.0,1.0,2.0,3.0,5.0,3.0,5.0,4.0,5.0,4.0,1.0,3.0,4.0,4.0,4.0,3.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,3.0,3.0,1.0,2.0,2.0,1.0,4.0,5.0,1.0,5.0,5.0,4.0,1.0,5.0,5.0,5.0,5.0,4237.0,3603.0,1399.0,1616.0,3244.0,1630.0,1425.0,2099.0,4480.0,1335.0,1158.0,1119.0,1795.0,3030.0,1769.0,1884.0,1426.0,1426.0,5282.0,1845.0,2709.0,1603.0,1706.0,1475.0,3093.0,1297.0,5511.0,1642.0,3894.0,2266.0,2838.0,1935.0,2215.0,2113.0,4187.0,2367.0,2620.0,3016.0,1157.0,2685.0,1283.0,6465.0,1387.0,2125.0,1183.0,1831.0,1655.0,1641.0,1388.0,1947.0,2016-03-07 15:49:16,1366.0,768.0,17.0,120.0,5,1,AU,-27.4846,153.0201
5.0,1.0,4.0,4.0,2.0,2.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,2.0,3.0,1.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,1042557.0,3281.0,1468.0,655.0,1188269.0,2390.0,7105.0,3317.0,908.0,1961.0,1961.0,2621.0,1726.0,1116.0,5788.0,1974.0,3036.0,2260.0,5376.0,2090.0,969.0,2607.0,559.0,750.0,18822.0,1502.0,2534.0,1800.0,4236.0,1416.0,2831.0,2644.0,1538.0,1849.0,2112.0,2462.0,2940.0,2609.0,1378.0,3563.0,2667.0,2942.0,794.0,1865.0,23218.0,10005.0,5054.0,2309.0,2922.0,1586.0,2016-03-07 15:49:51,1518.0,853.0,5.0,2393.0,18,1,CA,44.9,-76.0167
4.0,4.0,3.0,2.0,4.0,2.0,3.0,3.0,5.0,3.0,4.0,4.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,1.0,2.0,3.0,5.0,3.0,3.0,4.0,4.0,1.0,1.0,3.0,3.0,4.0,1.0,3.0,3.0,2.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,5576.0,2444.0,2088.0,5492.0,2966.0,4942.0,11103.0,10023.0,5532.0,3844.0,4914.0,5609.0,3264.0,3869.0,4813.0,2289.0,8730.0,5576.0,4864.0,2929.0,7497.0,3872.0,2622.0,5713.0,4614.0,4472.0,3517.0,3333.0,6279.0,2944.0,4084.0,7102.0,7687.0,6581.0,4754.0,6546.0,3850.0,4591.0,2634.0,3877.0,2177.0,8676.0,9740.0,3949.0,4095.0,8079.0,3520.0,3185.0,3414.0,2045.0,2016-03-07 15:50:22,1440.0,900.0,3.0,247.0,48,1,DK,55.7683,12.1972
1.0,2.0,3.0,3.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,5.0,1.0,2.0,2.0,5.0,5.0,2.0,5.0,1.0,5.0,1.0,4.0,1.0,3.0,2.0,4.0,4.0,1.0,4.0,4.0,3.0,4.0,2.0,5.0,4.0,4.0,3.0,2.0,3.0,1.0,4.0,1.0,1.0,2.0,4.0,3.0,5.0,3.0,3591.0,1437.0,4013.0,2981.0,2931.0,4745.0,2996.0,3068.0,811.0,3727.0,2840.0,2339.0,1618.0,959.0,5574.0,2003.0,1556.0,1403.0,3609.0,1406.0,776.0,1640.0,2469.0,2973.0,2446.0,7025.0,2601.0,2132.0,2123.0,2684.0,1676.0,2229.0,2155.0,3031.0,4073.0,1652.0,1847.0,1473.0,3570.0,2778.0,1799.0,2058.0,2719.0,2772.0,1077.0,3736.0,2003.0,5896.0,2769.0,1437.0,2016-03-07 15:50:41,1366.0,768.0,22.0,132.0,7,1,CA,49.8826,-97.1623
1.0,5.0,1.0,5.0,1.0,5.0,1.0,2.0,5.0,5.0,2.0,4.0,2.0,2.0,1.0,5.0,3.0,3.0,3.0,4.0,4.0,3.0,1.0,3.0,2.0,5.0,4.0,5.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,2.0,2.0,1.0,3.0,5.0,1.0,2.0,3.0,5.0,3.0,5.0,5.0,5.0,4.0,3641.0,2456.0,3536.0,2034.0,1647.0,1899.0,2996.0,4641.0,5319.0,3342.0,5004.0,1994.0,2700.0,4523.0,3701.0,2369.0,4874.0,3308.0,6147.0,3074.0,3147.0,8259.0,2041.0,5156.0,8635.0,3075.0,6085.0,3518.0,2382.0,4735.0,2524.0,12542.0,2456.0,2405.0,3026.0,2897.0,520341.0,3529.0,3070.0,2304.0,4096.0,9128.0,2487.0,8701.0,4801.0,5739.0,3355.0,1770.0,2233.0,1981.0,2016-03-07 15:50:49,1440.0,900.0,17.0,718.0,10,4,US,41.0442,-83.6499
1.0,5.0,1.0,5.0,3.0,1.0,1.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0,3.0,5.0,2.0,5.0,5.0,5.0,3.0,1.0,5.0,1.0,2.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,5.0,3.0,5.0,1.0,5.0,3.0,5.0,5.0,38545.0,12733.0,11724.0,7999.0,12199.0,11442.0,14083.0,14156.0,27928.0,7978.0,21546.0,8883.0,17917.0,13706.0,9930.0,8898.0,8697.0,2419.0,23017.0,11139.0,8231.0,11980.0,10579.0,12237.0,17552.0,10347.0,3807.0,38586.0,11622.0,17947.0,26845.0,10374.0,2627.0,8887.0,20330.0,9485.0,18260.0,19494.0,10453.0,29321.0,8915.0,16470.0,16550.0,11606.0,8875.0,9538.0,6677.0,2639.0,8132.0,5810.0,2016-03-07 15:50:51,412.0,732.0,4.0,828.0,23,1,US,38.0,-97.0
1.0,2.0,1.0,3.0,1.0,3.0,1.0,4.0,3.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,1.0,5.0,2.0,1.0,1.0,5.0,4.0,4.0,3.0,3.0,4.0,2.0,1.0,3.0,4.0,2.0,1.0,3.0,1.0,2.0,3.0,2.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,3.0,4.0,17958.0,5679.0,9057.0,8788.0,5770.0,6413.0,7809.0,157512.0,14431.0,16114.0,12874.0,66502.0,12359.0,93153.0,8191.0,11222.0,22036.0,5163.0,22095.0,58116.0,7051.0,27417.0,5389.0,10720.0,8016.0,40857.0,5703.0,19540.0,13966.0,8673.0,7326.0,94582.0,4617.0,16400.0,36109.0,6215.0,9046.0,40299.0,8383.0,8184.0,10037.0,13693.0,8236.0,7033.0,5024.0,9432.0,8094.0,4912.0,57546.0,7149.0,2016-03-07 15:52:44,360.0,640.0,8.0,1080.0,55,33,US,37.4192,-122.0574
4.0,1.0,4.0,2.0,4.0,1.0,5.0,2.0,5.0,4.0,1.0,5.0,2.0,5.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,2.0,5.0,2.0,4.0,1.0,5.0,4.0,4.0,2.0,4.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,1.0,4.0,1.0,4.0,3.0,4.0,4.0,9827.0,2876.0,2481.0,2883.0,2549.0,2682.0,3827.0,3176.0,2450.0,7319.0,2866.0,899.0,3848.0,15633.0,2653.0,1934.0,3023.0,1333.0,1267.0,3317.0,6691.0,1917.0,3213.0,3033.0,5633.0,2067.0,4634.0,2700.0,3149.0,2641.0,2924.0,6735.0,3264.0,4074.0,2482.0,3232.0,1430.0,3125.0,1449.0,2813.0,2234.0,2843.0,2166.0,2205.0,1699.0,3309.0,2100.0,5412.0,2467.0,1315.0,2016-03-07 15:52:54,768.0,1024.0,4158.0,172.0,12,262,AU,-37.8139,144.9634
3.0,1.0,4.0,3.0,5.0,1.0,4.0,3.0,3.0,2.0,5.0,2.0,4.0,3.0,4.0,5.0,3.0,3.0,4.0,2.0,1.0,5.0,3.0,5.0,1.0,5.0,1.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,4.0,1.0,4.0,3.0,5.0,2.0,4.0,2.0,4.0,1.0,4.0,4.0,4.0,5.0,2979.0,2571.0,2792.0,2328.0,1926.0,2026.0,3638.0,1622.0,2158.0,4386.0,1594.0,3496.0,2389.0,1984.0,2096.0,1784.0,1832.0,1563.0,1855.0,1632.0,3413.0,2026.0,2439.0,2429.0,3879.0,1945.0,9020.0,2953.0,2387.0,2226.0,3537.0,1945.0,2307.0,2278.0,2138.0,2478.0,2046.0,1985.0,2056.0,1794.0,1571.0,2278.0,2045.0,2198.0,3195.0,3194.0,3709.0,2367.0,1782.0,1733.0,2016-03-07 15:56:28,1600.0,900.0,3.0,127.0,18,1,US,38.0281,-87.5119
3.0,3.0,2.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,5.0,2.0,5.0,2.0,5.0,4.0,3.0,3.0,5.0,4.0,2.0,4.0,3.0,3.0,2.0,5.0,3.0,3.0,4.0,5.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,3.0,5.0,5.0,5.0,3.0,5.0,3.0,4.0,1.0,3.0,4.0,4.0,4.0,4245.0,1663.0,1514.0,1569.0,1804.0,2385.0,2245.0,1655.0,2736.0,1351.0,1175.0,2138.0,1068.0,3767.0,2140.0,3429.0,1543.0,1566.0,1259.0,1375.0,2889.0,4324.0,2262.0,3216.0,3502.0,1181.0,1546.0,1183.0,3355.0,4482.0,3192.0,2344.0,1465.0,1383.0,1560.0,2364.0,1356.0,2432.0,1950.0,1479.0,1068.0,2194.0,1311.0,2400.0,1694.0,2801.0,2157.0,2082.0,2445.0,1163.0,2016-03-07 15:56:35,1280.0,800.0,2.0,109.0,8,1,GB,51.5859,0.2307
1.0,5.0,4.0,4.0,1.0,3.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0,3.0,3.0,1.0,5.0,3.0,1.0,1.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,2.0,2.0,5.0,1.0,3.0,4.0,1.0,4.0,1.0,4.0,3.0,5.0,1.0,1.0,3.0,3.0,4.0,1.0,4.0,7158.0,23595.0,4025.0,6511.0,2547.0,2905.0,48535.0,9649.0,2903.0,6580.0,1642.0,5174.0,54779.0,26016.0,3121.0,1935.0,3056.0,2723.0,2438.0,4927.0,6649.0,3337.0,3968.0,3295.0,4810.0,4472.0,2255.0,26531.0,2864.0,4739.0,6280.0,10553.0,1175.0,3778.0,2573.0,3726.0,3429.0,12523.0,6832.0,12870.0,4159.0,2351.0,4237.0,3393.0,1355.0,2152.0,6217.0,5111.0,15012.0,4185.0,2016-03-07 15:57:24,1366.0,768.0,6.0,397.0,15,40,US,38.0,-97.0
1.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,1.0,0.0,1.0,5.0,2.0,4.0,2.0,5.0,4.0,3.0,4.0,3.0,5.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,2.0,4.0,1.0,4.0,4.0,5.0,4.0,6816.0,4076.0,8644.0,4661.0,8199.0,2721.0,3482.0,9931.0,2689.0,2036.0,2658.0,7981.0,3451.0,4076.0,3338.0,4236.0,2461.0,2354.0,4451.0,1591.0,10367.0,0.0,3446.0,3571.0,4243.0,2925.0,4435.0,3352.0,2148.0,2825.0,7166.0,6071.0,3872.0,2766.0,3049.0,12154.0,2465.0,3841.0,2453.0,2308.0,6300.0,6096.0,2020.0,3451.0,2139.0,2420.0,2292.0,2123.0,3305.0,1635.0,2016-03-07 15:57:36,1440.0,900.0,9.0,210.0,11,1,US,34.2164,-119.0376
1.0,4.0,3.0,5.0,1.0,4.0,2.0,5.0,3.0,5.0,2.0,4.0,4.0,3.0,5.0,2.0,2.0,1.0,1.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,5.0,2.0,2.0,5.0,5.0,3.0,2.0,4.0,5.0,2.0,1.0,2.0,4.0,5.0,5.0,4.0,4.0,3.0,3358.0,1440.0,1664.0,1952.0,2593.0,1456.0,2792.0,968.0,1968.0,1711.0,2535.0,1112.0,1248.0,2296.0,1808.0,2904.0,1769.0,1056.0,2576.0,1512.0,1797.0,1015.0,2152.0,1112.0,831.0,1464.0,2721.0,1400.0,1496.0,761.0,2313.0,2512.0,1040.0,1800.0,1104.0,1584.0,1863.0,2096.0,760.0,1784.0,1192.0,1760.0,1712.0,2408.0,1256.0,1320.0,1919.0,1208.0,2120.0,1488.0,2016-03-07 15:59:07,1920.0,1080.0,4.0,87.0,168,1,US,40.5183,-74.3969
4.0,1.0,1.0,1.0,4.0,1.0,4.0,3.0,3.0,1.0,3.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,4.0,1.0,5.0,1.0,5.0,5.0,4.0,5.0,1.0,5.0,1.0,5.0,1.0,4.0,3.0,5.0,4.0,3.0,2.0,5.0,2.0,5.0,1.0,5.0,1.0,4.0,5.0,9356.0,5869.0,3202.0,4350.0,3933.0,3350.0,5265.0,4607.0,2768.0,3618.0,3966.0,2931.0,3386.0,2701.0,3485.0,3218.0,6856.0,3817.0,3635.0,2567.0,3619.0,3232.0,2447.0,4150.0,5884.0,4048.0,3519.0,8207.0,3318.0,4070.0,2314.0,4537.0,3066.0,5415.0,3931.0,5750.0,3777.0,5319.0,2148.0,4597.0,10933.0,6314.0,2900.0,4750.0,2967.0,4950.0,3898.0,5148.0,8361.0,2182.0,2016-03-07 16:02:02,1366.0,768.0,4.0,220.0,62,1,US,34.2249,-117.3761
4.0,2.0,5.0,2.0,5.0,3.0,4.0,5.0,5.0,3.0,2.0,5.0,3.0,1.0,5.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,5.0,1.0,2.0,3.0,2.0,2.0,2.0,5.0,1.0,1.0,5.0,3.0,3.0,2.0,2.0,5.0,2.0,5.0,1.0,3.0,1.0,4.0,5.0,3.0,5.0,13844.0,2862.0,3196.0,3571.0,2579.0,3113.0,3078.0,6757.0,2512.0,3049.0,2861.0,4735.0,5434.0,2146.0,5670.0,3754.0,2765.0,1989.0,2516.0,2659.0,5480.0,4312.0,2835.0,3731.0,5131.0,2945.0,3288.0,4264.0,3474.0,2314.0,4743.0,3326.0,2640.0,3915.0,3437.0,3895.0,3749.0,2811.0,3268.0,2919.0,3696.0,4734.0,4387.0,3035.0,5518.0,2725.0,3091.0,3900.0,2181.0,6070.0,2016-03-07 16:02:15,360.0,640.0,16.0,192.0,11,1,EE,58.3661,26.7361
1.0,5.0,2.0,5.0,2.0,5.0,2.0,5.0,2.0,5.0,4.0,4.0,5.0,1.0,5.0,4.0,5.0,5.0,4.0,4.0,3.0,2.0,2.0,3.0,4.0,2.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,5.0,2.0,2.0,5.0,4.0,3.0,3.0,4.0,5.0,2.0,2.0,4.0,4.0,4.0,5.0,3.0,4.0,5602.0,2411.0,4198.0,2364.0,4374.0,1519.0,3743.0,2330.0,2438.0,2167.0,2340.0,3950.0,1610.0,1705.0,2731.0,5751.0,1410.0,1297.0,1372.0,1605.0,7841.0,2762.0,5012.0,7583.0,3141.0,3419.0,3732.0,2704.0,2991.0,2880.0,5355.0,5593.0,3507.0,2671.0,2414.0,3235.0,2618.0,3831.0,2341.0,1886.0,3148.0,3034.0,3245.0,3025.0,1862.0,1956.0,1924.0,2085.0,3162.0,1079.0,2016-03-07 16:04:53,1366.0,768.0,64.0,159.0,7,1,US,33.9204,-80.3415
1.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,5.0,2.0,4.0,2.0,5.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,1.0,4.0,2.0,4.0,1.0,3.0,1.0,4.0,4.0,3.0,4.0,2.0,4.0,1.0,4.0,2.0,5.0,2.0,5.0,3.0,1.0,4.0,1.0,4.0,1.0,5.0,3.0,1.0,4.0,1.0,6654.0,1699.0,1710.0,1642.0,6278.0,1561.0,6415.0,14369.0,15665.0,1832.0,9539.0,2161.0,13771.0,2485.0,1475.0,2245.0,1823.0,4114.0,1266.0,1104.0,1687.0,2786.0,1986.0,1618.0,2534.0,1206.0,2011.0,1469.0,1424.0,1553.0,3545.0,1229.0,2895.0,2760.0,5119.0,5126.0,2541.0,3165.0,1185.0,1935.0,1935.0,6567.0,3434.0,3619.0,2429.0,7508.0,1730.0,2629.0,1388.0,6064.0,2016-03-07 16:07:16,1280.0,800.0,15.0,184.0,27,1,SG,1.2931,103.8558
4.0,5.0,3.0,4.0,2.0,5.0,2.0,5.0,2.0,5.0,5.0,2.0,5.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,4.0,2.0,5.0,2.0,3.0,3.0,4.0,3.0,4.0,5.0,2.0,2.0,3.0,2.0,4.0,2.0,4.0,1.0,4.0,4.0,4566.0,2840.0,3529.0,7104.0,5274.0,2368.0,4828.0,1962.0,2581.0,1687.0,4678.0,5232.0,6174.0,2389.0,5335.0,1931.0,2083.0,3424.0,2185.0,1310.0,4164.0,6545.0,2673.0,2551.0,4828.0,1981.0,2703.0,2551.0,4699.0,4105.0,3742.0,104447.0,2979.0,3263.0,2663.0,5717.0,1748.0,3079.0,1717.0,4115.0,11357.0,20549.0,1912.0,3020.0,2450.0,2378.0,5090.0,6687.0,3297.0,1097.0,2016-03-07 16:07:46,1920.0,1080.0,21.0,301.0,12,9,US,46.7748,-92.1084
3.0,3.0,3.0,5.0,2.0,5.0,5.0,5.0,2.0,4.0,2.0,3.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,3.0,5.0,2.0,3.0,1.0,5.0,4.0,3.0,3.0,5.0,4.0,2.0,4.0,3.0,5.0,4.0,1.0,2.0,3.0,3.0,5.0,3.0,3.0,5.0,3.0,4.0,1.0,5.0,3.0,4.0,5.0,3524.0,2148.0,3016.0,2686.0,2137.0,3419.0,4773.0,1686.0,4133.0,4492.0,5483.0,398835.0,2039.0,3027.0,6036.0,4909.0,3244.0,2212.0,1592.0,7273.0,56470.0,3193.0,5090.0,5521.0,7977.0,4112.0,5109.0,2758.0,9148.0,3056.0,5401.0,4488.0,1472.0,13507.0,3458.0,5043.0,3761.0,1275.0,3061.0,24167.0,2722.0,2864.0,6076.0,1489.0,2950.0,3277.0,2385.0,2934.0,2052.0,2309.0,2016-03-07 16:08:12,1366.0,768.0,1360.0,665.0,19,171,NZ,-35.2333,173.2167
3.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,1.0,4.0,1.0,4.0,2.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0,2.0,2.0,4.0,2.0,4.0,3.0,3.0,2.0,4.0,2.0,3.0,1.0,3.0,2.0,4.0,4.0,4682.0,4060.0,3016.0,3127.0,2179.0,1830.0,5400.0,2136.0,4682.0,1218.0,3546.0,9990.0,1212.0,1644.0,2282.0,3199.0,4625.0,1818.0,2842.0,2342.0,2297.0,2640.0,1764.0,3493.0,2508.0,1043.0,4962.0,1844.0,2603.0,2729.0,2702.0,1456.0,2660.0,5766.0,5823.0,2873.0,1557.0,2458.0,1371.0,3111.0,5782.0,4150.0,23760.0,2600.0,4041.0,4486.0,3958.0,1668.0,1892.0,2570.0,2016-03-07 16:09:33,1280.0,800.0,9.0,178.0,12,1,AU,-27.0,133.0
1.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,4.0,4.0,1.0,5.0,5.0,5.0,1.0,1.0,4.0,2.0,2.0,2.0,5.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,4.0,1.0,1.0,5.0,1.0,5.0,2.0,5.0,2.0,5.0,4.0,1.0,5.0,5.0,1.0,4.0,2.0,4.0,2.0,4.0,4.0,14100.0,6936.0,7287.0,6712.0,3792.0,4008.0,18008.0,9920.0,9551.0,8168.0,18272.0,5248.0,2169.0,4600.0,5160.0,3352.0,5736.0,8191.0,13600.0,2712.0,9344.0,24637.0,3273.0,39423.0,5855.0,2856.0,8536.0,7216.0,3947.0,34520.0,34135.0,4479.0,3439.0,28624.0,4617.0,18702.0,2544.0,4856.0,2357.0,7496.0,4680.0,9577.0,37583.0,4600.0,52343.0,54007.0,2704.0,3800.0,4000.0,3496.0,2016-03-07 16:10:43,1024.0,768.0,2.0,587.0,30,1,PH,14.5501,121.036
3.0,3.0,2.0,4.0,2.0,3.0,2.0,4.0,3.0,3.0,1.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,3.0,2.0,4.0,2.0,4.0,1.0,2.0,3.0,5.0,2.0,5.0,1.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,1.0,5.0,1.0,4.0,1.0,4.0,3.0,5.0,5.0,9715.0,2950.0,2996.0,3198.0,1565.0,2949.0,1348.0,2014.0,2982.0,2033.0,1333.0,7282.0,3419.0,4031.0,2800.0,2685.0,1999.0,3083.0,1850.0,3201.0,1650.0,2248.0,4799.0,3737.0,4396.0,1358.0,2687.0,2667.0,2434.0,5197.0,3465.0,4517.0,1549.0,1831.0,5050.0,3907.0,1965.0,4581.0,2148.0,2384.0,1716.0,3084.0,1549.0,3286.0,1148.0,5248.0,5647.0,1899.0,2901.0,3134.0,2016-03-07 16:12:39,1360.0,768.0,4.0,157.0,12,1,MX,19.4342,-99.1386
1.0,4.0,2.0,5.0,4.0,4.0,1.0,4.0,2.0,5.0,4.0,2.0,5.0,1.0,1.0,2.0,3.0,2.0,4.0,4.0,1.0,5.0,4.0,5.0,1.0,5.0,1.0,5.0,5.0,4.0,2.0,3.0,5.0,2.0,1.0,1.0,5.0,4.0,4.0,3.0,4.0,3.0,5.0,1.0,4.0,2.0,4.0,4.0,5.0,4.0,4446.0,2069.0,9971.0,878.0,1881.0,4424.0,2699.0,1765.0,2059.0,2775.0,1548.0,1458.0,2878.0,4600.0,460643.0,4161.0,6948.0,1892.0,4474.0,1744.0,1057.0,1743.0,1220.0,1094.0,2554.0,1439.0,3156.0,3153.0,2296.0,1127.0,1645.0,4051.0,1902.0,3898.0,1359.0,3004.0,1414.0,2335.0,2150.0,4091.0,2324.0,2176.0,3822.0,1903.0,2025.0,936.0,1080.0,3536.0,1928.0,1722.0,2016-03-07 16:13:21,1920.0,1080.0,1381.0,591.0,11,1,US,39.9784,-86.118
2.0,4.0,3.0,5.0,2.0,4.0,4.0,3.0,5.0,3.0,4.0,4.0,5.0,1.0,2.0,4.0,5.0,4.0,5.0,4.0,5.0,2.0,4.0,3.0,2.0,3.0,2.0,5.0,4.0,4.0,4.0,5.0,2.0,4.0,1.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,1.0,5.0,4.0,4.0,5.0,3513.0,3247.0,3667.0,6685.0,6430.0,6716.0,4199.0,1249.0,2712.0,1109.0,6789.0,17179.0,1047.0,1784.0,5534.0,915.0,3678.0,3148.0,5632.0,1602.0,25756.0,8767.0,2411.0,7056.0,1070.0,1102.0,3821.0,11175.0,3665.0,7765.0,4713.0,4339.0,10966.0,8576.0,2967.0,5586.0,2696.0,1066.0,11099.0,3499.0,897.0,1070.0,11763.0,3237.0,3081.0,4514.0,7141.0,3559.0,10075.0,1819.0,2016-03-07 16:14:49,360.0,640.0,10.0,265.0,13,1,GB,51.5,-0.13
